,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,significant
AC097376.1,4.4536995901584575,0.39226477566335743,1.181246736845241,0.33207691791046134,0.7398311789333949,0.9999963907630119,False
AC097376.2,42.67053442939917,-0.022517242654625822,0.34791869345954807,-0.0647198413822621,0.9483970648023888,0.9999963907630119,False
AC097382.2,7.25713581855814,0.21016402350104788,0.7988095617626788,0.26309652958746915,0.7924761787371494,0.9999963907630119,False
AC097460.1,14.950211390756978,0.00578936521506697,0.5721252066621414,0.010119052871036633,0.991926301729187,0.9999963907630119,False
AC097461.1,50.03026093179526,-0.29281833288761927,0.3644691986759012,-0.8034103676014708,0.42173758459849753,0.9999963907630119,False
AC097468.3,7.221623557443035,-0.23549156248959113,0.8135258374375596,-0.28947029295509713,0.7722215100361841,0.9999963907630119,False
AC097523.1,3.176346299027301,-0.34154246179879233,1.4222450560986588,-0.24014318793673495,0.8102192544653708,0.9999963907630119,False
AC097534.1,7.591554790515816,0.7158649193936186,0.8119846740386749,0.8816236836503665,0.37798034323617347,0.9999963907630119,False
AC097534.2,5.47224901511287,-0.1275546019933335,0.9827247545845516,-0.1297968748607105,0.8967271354990403,0.9999963907630119,False
AC097626.1,2.430955250906857,0.9437867030945704,1.623711685827294,0.5812526394510141,0.5610701950053165,0.9999963907630119,False
AC097634.1,32.28727266076322,-0.0939562833336085,0.4058920092098946,-0.23148098805025227,0.8169411537292741,0.9999963907630119,False
AC097634.3,1.6302717006280456,-1.903776584776007,1.8059593546725667,-1.0541635833887166,0.29180802960903185,0.9999963907630119,False
AC097637.2,22.209102684044012,-0.35756457353347537,0.4823567259964205,-0.7412865919819864,0.45851968961954737,0.9999963907630119,False
AC097641.2,5.8358253502620165,-0.6678795463212379,0.9997701530876595,-0.6680330916646984,0.5041124693952392,0.9999963907630119,False
AC097662.1,11.33494997612422,-0.287817339444916,0.6723056525938573,-0.428104892967169,0.6685747546102979,0.9999963907630119,False
AC097717.1,14.253300859071963,-0.10421494655498392,0.5837112749126294,-0.17853851901452983,0.8583000733157897,0.9999963907630119,False
AC098484.2,13.673941683716123,-0.1044024872874651,0.6115263508972743,-0.17072442934679508,0.8644404529917631,0.9999963907630119,False
AC098484.4,267.51919206930705,0.04269879690218391,0.1695219203079887,0.2518777325351696,0.8011355716636843,0.9999963907630119,False
AC098487.1,3.7556466932509296,-0.8506570153536934,1.122034853789231,-0.7581377819779254,0.4483685034628696,0.9999963907630119,False
AC098613.1,4.4303090377317424,-0.06687349777998476,1.0152993023547525,-0.06586579703628981,0.947484671438655,0.9999963907630119,False
AC098614.1,40.35714948838018,0.8876850176606959,0.3517909101739997,2.5233313084230544,0.011624882034220846,0.9999963907630119,False
AC098679.2,4.214488673743747,0.19554719682472088,1.11305791885024,0.1756846553202874,0.860541691076624,0.9999963907630119,False
AC098818.2,2.7703233384051043,-2.800249342936128,1.7756534613248525,-1.5770246863635222,0.11478984493789675,0.9999963907630119,False
AC098820.3,2.0336896159234175,2.4907557021212825,1.9191462837398943,1.297845673998064,0.1943403711372883,0.9999963907630119,False
AC098829.1,6.568687035474532,0.3085530737639521,0.8779737729259512,0.351437689004835,0.7252600115939405,0.9999963907630119,False
AC098850.3,1.6174572755944858,0.5653687575768345,1.7237196890177655,0.32799344416550746,0.7429166194867562,0.9999963907630119,False
AC098869.2,1.601204594192766,-1.8415484084556266,2.042831995692169,-0.901468359776526,0.3673393493215924,0.9999963907630119,False
AC098934.1,130.37082127441764,-0.1464310089005077,0.24874256629369318,-0.5886849648709297,0.5560726256243649,0.9999963907630119,False
AC098934.2,15.364898024640297,0.24135752585814813,0.5882428257141517,0.41030254056244525,0.6815840286510093,0.9999963907630119,False
AC098934.3,4.524935737278672,1.3043277365434145,1.0851237820280852,1.2020082484098167,0.22936033233719488,0.9999963907630119,False
AC099336.1,2.2309796027509594,-1.148154750203201,1.5352635660243965,-0.7478551407146178,0.454547538173808,0.9999963907630119,False
AC099336.2,39.71970340506483,0.05041928292664078,0.39985804790407814,0.12609295521478625,0.899658343887065,0.9999963907630119,False
AC099343.2,3.756773485637906,1.5640318975952636,1.3566375337734806,1.152873821237215,0.24896217861739867,0.9999963907630119,False
AC099343.3,36.764398768451706,-0.0882647719030943,0.37987525203338934,-0.2323519930046304,0.8162646326184032,0.9999963907630119,False
AC099489.1,6.527508879342196,0.02714551643806759,1.0074715937268854,0.02694420031998088,0.978504239543914,0.9999963907630119,False
AC099494.1,1.8518765917833513,0.7728461301886559,1.6391757050391078,0.47148461742862224,0.6372947020384384,0.9999963907630119,False
AC099494.2,8.249287853497092,-0.19945343303304824,0.8449218803647582,-0.23606138942329544,0.8133850340703974,0.9999963907630119,False
AC099494.3,2.3070498477114074,-2.5135298679035265,1.6540910235137758,-1.5195837666563536,0.1286156203582902,0.9999963907630119,False
AC099513.1,3.0498019885135013,-0.5635685508802877,1.4346328938350663,-0.39283119277556366,0.6944441644082907,0.9999963907630119,False
AC099518.1,12.575126239475168,-0.7698314362612833,0.6566293124554589,-1.1723988278599782,0.2410369698892958,0.9999963907630119,False
AC099522.2,3.0241404310356628,-0.9000662693048279,1.3721184619704279,-0.6559683396521679,0.511844495296085,0.9999963907630119,False
AC099524.1,3.5326138627169654,-1.6404550700445815,1.223331271788824,-1.3409737066933762,0.17992898951820635,0.9999963907630119,False
AC099535.1,2.536779307241129,0.2946649843071131,1.576702044520725,0.1868869171135522,0.851749297107725,0.9999963907630119,False
AC099550.1,4.541066706567904,0.702210818430183,1.1197134974470788,0.627134369667962,0.5305711594523914,0.9999963907630119,False
AC099560.2,270.0052145297606,0.23212379061486402,0.2087754275101399,1.111834823586172,0.2662091760938772,0.9999963907630119,False
AC099568.1,5.303226143120509,-1.2385414846556988,1.0617899235860435,-1.1664656606202308,0.24342622458497676,0.9999963907630119,False
AC099568.2,106.68513078435956,0.2741746982175937,0.2515529265503854,1.0899284773881461,0.27574465111235924,0.9999963907630119,False
AC099677.1,26.43709268270709,0.22499593754958813,0.47069222948098166,0.4780107328257458,0.6326425660061835,0.9999963907630119,False
AC099677.4,2.5721122701475783,1.1518642032398063,1.5537234105608775,0.74135730684781,0.4584768233461879,0.9999963907630119,False
AC099689.1,2.1879209930107195,-1.2452344573532181,1.5623154692313828,-0.7970441833785593,0.4254253712728171,0.9999963907630119,False
AC099778.1,26.03441054293096,0.3959426791865021,0.4471467134722057,0.8854871729055291,0.37589393479030875,0.9999963907630119,False
AC099778.2,8.18325307300798,-0.10635062172374973,0.7984597283910707,-0.13319472221604792,0.8940393847194752,0.9999963907630119,False
AC099811.1,5.5357089549154805,0.06821370958264603,0.9542281827494273,0.07148574189676642,0.9430111718436645,0.9999963907630119,False
AC099811.3,6.089085597631089,0.10209138403494633,0.9484469363440048,0.10764058601789554,0.9142808010248364,0.9999963907630119,False
AC099811.5,3.63297360851074,1.0803717998925035,2.9773634392600687,0.3628619152255717,0.7167080377089945,0.9999963907630119,False
AC099811.6,2.1205480975207784,-1.1039266799085716,1.4892540683941,-0.7412614834075716,0.4585349105950799,0.9999963907630119,False
AC099850.1,5.869841944310871,0.22048861497038255,1.0667790814650258,0.20668629409903858,0.8362548620059657,0.9999963907630119,False
AC099850.3,321.91396239189936,0.08989060652774582,0.1521758029716819,0.5907023637948103,0.5547198638681763,0.9999963907630119,False
AC100757.1,4.579966803942434,0.015246629490646812,1.0474459307578317,0.014556006227085928,0.9883863974757304,0.9999963907630119,False
AC100771.2,4.73566991053244,-0.1256334069744827,1.1802810017303147,-0.10644364078579735,0.9152303693925117,0.9999963907630119,False
AC100774.1,3.3636965498390423,-1.2122766626724868,1.3084982450637608,-0.9264641104760631,0.35420484008650777,0.9999963907630119,False
AC100778.2,5.439211390866319,-1.426508264283574,0.9879708272420055,-1.4438769090639838,0.1487736030051073,0.9999963907630119,False
AC100778.3,5.5739571541694355,-0.7544403658942903,0.9879341746202197,-0.7636544875920618,0.4450731694824759,0.9999963907630119,False
AC100782.1,2.3486289764296036,-0.8899579538077214,1.5238926917678568,-0.5840030329007534,0.5592182715297369,0.9999963907630119,False
AC100788.1,3.338582894771847,1.5923444399105295,1.2367558638060752,1.2875171943880195,0.19791408043416658,0.9999963907630119,False
AC100788.2,4.957142555643145,-0.5933234230291271,0.9852786032499863,-0.6021884785400016,0.5470486840346027,0.9999963907630119,False
AC100791.2,3.086498497591979,-1.3499881404613479,1.3709546868341096,-0.9847066087784572,0.3247682055626382,0.9999963907630119,False
AC100797.1,8.537274453313588,-0.6448786183920501,0.8317785071468207,-0.775300891825304,0.4381618825158483,0.9999963907630119,False
AC100800.1,9.62730329317267,0.42087088108307874,0.7149664108710266,0.588658256784877,0.5560905454536789,0.9999963907630119,False
AC100801.1,14.029599612755446,-0.25198117902798656,0.59106497958773,-0.426317220153602,0.6698767116725066,0.9999963907630119,False
AC100803.1,1.847433352614318,-0.2884416616159303,1.6169601295281912,-0.17838514156814367,0.8584205174690683,0.9999963907630119,False
AC100810.1,169.69936812460904,0.052014619576999786,0.22551100251082978,0.2306522475527635,0.8175849741289332,0.9999963907630119,False
AC100810.3,6.831445410126551,-0.6591542038499705,0.8495551117438337,-0.7758816287938777,0.43781888072349906,0.9999963907630119,False
AC100812.1,2.4254440372337505,1.922336098065934,1.6642210779675948,1.1550965935448663,0.2480508730423161,0.9999963907630119,False
AC100814.1,7.755172575333556,0.09264902166011152,0.8568966338599325,0.10812158433015369,0.9138992467014294,0.9999963907630119,False
AC100818.1,6.814758786907336,-0.46337380552569,0.9538616765430337,-0.48578721309471207,0.627118041226729,0.9999963907630119,False
AC100821.1,28.549569916727137,0.4436439892917804,0.550452149504611,0.8059628610607581,0.4202642636717788,0.9999963907630119,False
AC100821.2,5.630989042486104,0.3519064968834123,0.9367371976148682,0.375672598226526,0.7071603116172299,0.9999963907630119,False
AC100827.2,2.8754292748997696,-0.6607909953324738,1.3688818281765773,-0.4827231845225692,0.6292922990509604,0.9999963907630119,False
AC100827.4,2.2051052290516147,0.7439736437988835,1.60578671065994,0.46330788445317755,0.6431436951078009,0.9999963907630119,False
AC100830.1,4.870585285464926,-0.14623804868002038,1.128355000987661,-0.12960287192596004,0.8968806309457967,0.9999963907630119,False
AC100830.2,8.294221817952932,0.0428552610564561,1.064287859292379,0.04026660708593406,0.9678805758618294,0.9999963907630119,False
AC100835.1,2.040222547222815,-1.5494600793548143,1.75584413045058,-0.8824587857677298,0.3775287579344384,0.9999963907630119,False
AC100847.1,2.3685413990900073,1.3400530920134877,1.534198782740183,0.873454670339434,0.3824153034122687,0.9999963907630119,False
AC100858.3,63.01450978302305,-0.14904580736505074,0.3114147320285057,-0.47860872346722394,0.6322170112433809,0.9999963907630119,False
AC100861.1,28.21879439256386,0.5267763157544236,0.4355661006061919,1.2094061384053796,0.226506851522,0.9999963907630119,False
AC102945.1,4.015417375896955,0.7157153084246249,1.1506514683483868,0.622008773388125,0.5339360990787028,0.9999963907630119,False
AC102945.2,4.667913359109427,-0.035956799754670046,1.048292527124101,-0.0343003492100763,0.9726376464054532,0.9999963907630119,False
AC102953.1,6.020430198979618,1.5411759705563253,1.1202301762357363,1.3757672336011122,0.168893708909997,0.9999963907630119,False
AC102953.2,37.02632880588447,0.04432021878583785,0.4314160697821033,0.10273196083822933,0.9181757067576167,0.9999963907630119,False
AC103591.3,1.9620044992268477,0.44538869071549636,1.6111176223026706,0.2764470356167602,0.7822047344783769,0.9999963907630119,False
AC103591.4,2.1684093294772695,0.33329312152983936,1.5330085041747095,0.21741113674334556,0.8278879528966546,0.9999963907630119,False
AC103691.1,3.206011654480568,0.4176966853938476,1.3027364831940471,0.32063022014224973,0.7484906334110821,0.9999963907630119,False
AC103703.1,3.1186034696369287,1.0917954125657918,1.3556406288489449,0.8053723009857116,0.4206048708635659,0.9999963907630119,False
AC103705.1,1.589353203126904,1.1121444692885807,2.0536978837680087,0.5415326558393687,0.5881404954716158,0.9999963907630119,False
AC103706.1,25.309517851988847,0.16350224068575514,0.43242254483452197,0.3781075770420889,0.7053506797743869,0.9999963907630119,False
AC103718.1,29.283594532342452,-0.3052438530497299,0.43008157772315253,-0.7097347779128037,0.47786862133626873,0.9999963907630119,False
AC103739.1,4.272729664737011,0.305922171902309,1.1297325649484116,0.2707916735287512,0.7865512642632583,0.9999963907630119,False
AC103739.3,2.0592930624961014,-1.188939093807885,1.6461550893183132,-0.7222521750974478,0.4701394505252081,0.9999963907630119,False
AC103760.1,4.617259794249422,1.677116852191346,1.0998754797262829,1.5248242942998569,0.12730292862424292,0.9999963907630119,False
AC103810.1,6.90293606048053,0.3193908405043959,0.8855350376710984,0.3606755542325844,0.7183420012447648,0.9999963907630119,False
AC103810.2,15.905819043542195,0.4793689310973812,0.65391598359149,0.7330741916791094,0.46351318001528785,0.9999963907630119,False
AC103810.3,33.512839875244055,0.2548581452463085,0.45815733464622627,0.5562677403017053,0.5780278369219334,0.9999963907630119,False
AC103810.4,1.8023413480347632,-1.3192730158794057,1.656026906960156,-0.7966495051104548,0.425654617606941,0.9999963907630119,False
AC103810.5,2.6465810841248,-0.7377365121610062,1.4496846303963962,-0.5088944841467226,0.6108261864667954,0.9999963907630119,False
AC104051.1,6.786844973915895,0.5316883450714324,0.8123077326817906,0.6545405437863945,0.5127636152025041,0.9999963907630119,False
AC104051.2,16.01668458435895,0.10505377625244235,0.5729427905870956,0.18335823048718972,0.8545169474375498,0.9999963907630119,False
AC104057.1,3.1745910708034706,0.7379415139718944,1.4282364345493477,0.5166802191296412,0.605379406715437,0.9999963907630119,False
AC104066.1,6.987647836604796,-0.5625656534998299,0.8702087124041624,-0.6464720997168668,0.5179736602640633,0.9999963907630119,False
AC104073.4,4.082224726075087,-0.18545870837988518,1.2341242444701184,-0.1502755571093358,0.880547216586993,0.9999963907630119,False
AC104109.2,8.930824381365063,-0.03460019429920541,0.7436457296909279,-0.046527792627257945,0.9628895827553363,0.9999963907630119,False
AC104109.4,6.932368896691962,0.6067422039897067,0.9393788393448411,0.645897244622704,0.5183459041783406,0.9999963907630119,False
AC104113.1,8.7114680269152,-0.104416649925196,0.7331516804277437,-0.14242161985399263,0.8867469862782815,0.9999963907630119,False
AC104115.2,7.327040233739594,-0.37653494783470554,0.786226556238324,-0.4789140545394765,0.6319997720367212,0.9999963907630119,False
AC104117.1,4.581029413294709,2.540816271842923,1.2214272107113755,2.080202773903422,0.037506937932768034,0.9999963907630119,False
AC104117.5,1.6608752683819434,1.2492347997058386,1.7637912357088796,0.7082668143567243,0.4787795812752773,0.9999963907630119,False
AC104118.1,36.54722150678805,-0.43583006086692416,0.4715551787481958,-0.9242397931539876,0.35536148158677805,0.9999963907630119,False
AC104123.1,1.7745397150685205,1.5426247802177593,1.7554953523261776,0.8787404524732311,0.3795420197532172,0.9999963907630119,False
AC104129.1,49.07160834428216,0.19260143307053834,0.37378285828637675,0.5152762594665997,0.6063599861625761,0.9999963907630119,False
AC104135.1,8.747280341164101,0.20689881164350232,0.7340716002791635,0.28185099595845936,0.7780577662484419,0.9999963907630119,False
